Day of Week,Time,Precipitation,Visibility,Cloud Cover,Weather Type,Conditions,Traffic
Thursday,20:00:00,0.0,1.4,82.0,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Thursday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Thursday,22:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Thursday,23:00:00,0.0,1.6,89.4,"Mist, Smoke Or Haze",Overcast,medium
Friday,00:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Friday,01:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Friday,02:00:00,0.0,2.5,56.9,"Mist, Smoke Or Haze",Partially cloudy,medium
Friday,03:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Friday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,05:00:00,0.0,2.1,36.6,Mist,Partially cloudy,medium
Friday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Friday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,08:00:00,0.0,2.5,57.2,Smoke Or Haze,Partially cloudy,high
Friday,09:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,10:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,11:00:00,0.0,2.7,57.4,Smoke Or Haze,Partially cloudy,low
Friday,12:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,13:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,14:00:00,0.0,2.7,77.5,Smoke Or Haze,Overcast,low
Friday,15:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,high
Friday,16:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,high
Friday,17:00:00,0.0,1.6,89.2,"Thunderstorm, Thunderstorm Without Precipitation",Overcast,medium
Friday,18:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Friday,19:00:00,0.0,2.5,89.0,Thunderstorm Without Precipitation,Overcast,low
Friday,20:00:00,0.0,2.5,68.5,"Thunderstorm Without Precipitation, Sky Coverage Increasing",Partially cloudy,medium
Friday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Friday,22:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Friday,23:00:00,0.0,1.0,43.2,"Mist, Smoke Or Haze",Partially cloudy,medium
Saturday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Saturday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,02:00:00,0.0,1.0,50.0,"Mist, Smoke Or Haze",Partially cloudy,high
Saturday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,05:00:00,0.0,1.0,49.8,"Mist, Smoke Or Haze",Partially cloudy,high
Saturday,06:00:00,0.0,1.2,89.0,Mist,Overcast,high
Saturday,07:00:00,0.0,1.2,89.0,Mist,Overcast,medium
Saturday,08:00:00,0.0,0.9,96.1,Mist,Overcast,low
Saturday,09:00:00,0.0,1.2,89.0,Mist,Overcast,low
Saturday,10:00:00,0.0,1.2,89.0,Light Rain,Overcast,medium
Saturday,11:00:00,0.0,1.5,96.7,Light Rain,Overcast,medium
Saturday,12:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Saturday,13:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Saturday,14:00:00,0.0,2.5,89.5,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Saturday,15:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Saturday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,17:00:00,0.0,2.5,70.3,Smoke Or Haze,Partially cloudy,low
Saturday,18:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,19:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,20:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,23:00:00,0.0,2.5,49.6,Smoke Or Haze,Partially cloudy,low
Sunday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,02:00:00,0.0,1.4,43.0,Smoke Or Haze,Partially cloudy,medium
Sunday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,05:00:00,0.0,2.3,56.9,Smoke Or Haze,Partially cloudy,low
Sunday,06:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Sunday,07:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,08:00:00,0.0,2.7,77.5,Smoke Or Haze,Overcast,low
Sunday,09:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,10:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,11:00:00,0.0,2.7,89.8,"Rain, Thunderstorm Without Precipitation, Smoke Or Haze",Overcast,low
Sunday,12:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,medium
Sunday,13:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,low
Sunday,14:00:00,0.4,2.3,82.9,"Rain, Light Rain, Sky Coverage Increasing","Rain, Overcast",low
Sunday,15:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,16:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,17:00:00,0.0,2.5,70.6,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Sunday,18:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,19:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,20:00:00,0.0,1.6,56.8,"Mist, Smoke Or Haze",Partially cloudy,medium
Sunday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,23:00:00,0.0,1.2,56.9,"Mist, Smoke Or Haze",Partially cloudy,high
Monday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,02:00:00,0.03,0.9,55.7,"Mist, Smoke Or Haze","Rain, Partially cloudy",medium
Monday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,05:00:00,0.0,1.0,68.6,Mist,Partially cloudy,low
Monday,06:00:00,0.0,1.9,50.0,Mist,Partially cloudy,high
Monday,07:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,08:00:00,0.0,1.7,62.1,"Mist, Smoke Or Haze",Partially cloudy,medium
Monday,09:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Monday,10:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Monday,11:00:00,0.0,2.3,88.3,"Light Drizzle, Thunderstorm, Sky Coverage Decreasing, Smoke Or Haze",Overcast,medium
Monday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Monday,13:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,low
Monday,14:00:00,0.0,2.7,89.6,"Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Monday,15:00:00,0.0,3.7,89.0,,Overcast,high
Monday,16:00:00,0.0,3.7,89.0,,Overcast,low
Monday,17:00:00,0.0,2.4,84.5,"Light Drizzle, Sky Coverage Increasing, Smoke Or Haze",Overcast,low
Monday,18:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Monday,19:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Monday,20:00:00,0.0,2.5,69.0,Smoke Or Haze,Partially cloudy,medium
Monday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Monday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,23:00:00,0.0,1.6,77.8,Smoke Or Haze,Overcast,low
Tuesday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,01:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,02:00:00,0.0,2.5,50.4,Smoke Or Haze,Partially cloudy,low
Tuesday,03:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,04:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,05:00:00,0.0,2.5,77.8,Smoke Or Haze,Overcast,low
Tuesday,06:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Tuesday,07:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Tuesday,08:00:00,0.0,2.7,89.9,"Drizzle, Smoke Or Haze",Overcast,high
Tuesday,09:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Tuesday,10:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,11:00:00,0.01,2.3,100.0,"Thunderstorm, Light Rain","Rain, Overcast",low
Tuesday,12:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,13:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,14:00:00,0.0,1.5,100.0,Light Rain,Overcast,low
Tuesday,15:00:00,0.0,1.9,100.0,Light Rain,Overcast,low
Tuesday,16:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Tuesday,17:00:00,0.02,1.4,98.0,"Light Drizzle, Light Rain, Smoke Or Haze","Rain, Overcast",medium
Tuesday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Tuesday,19:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,20:00:00,0.12,2.3,100.0,Light Rain,"Rain, Overcast",medium
Tuesday,21:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,22:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,23:00:00,0.01,2.3,100.0,"Light Drizzle, Rain, Light Rain","Rain, Overcast",medium
Wednesday,00:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Wednesday,01:00:00,0.0,1.9,100.0,Light Rain,Overcast,low
Wednesday,02:00:00,0.0,2.3,100.0,"Light Rain, Sky Coverage Increasing",Overcast,medium
Wednesday,03:00:00,0.0,1.9,100.0,Light Rain,Overcast,low
Wednesday,04:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,medium
Wednesday,05:00:00,1.6,1.4,100.0,"Thunderstorm, Rain, Light Rain","Rain, Overcast",low
Wednesday,06:00:00,0.0,1.2,100.0,Thunderstorm,Overcast,high
Wednesday,07:00:00,0.0,0.6,100.0,Thunderstorm,Overcast,medium
Wednesday,08:00:00,1.11,2.1,100.0,"Thunderstorm, Rain, Light Rain","Rain, Overcast",low
Wednesday,09:00:00,0.0,1.2,100.0,Light Rain,Overcast,high
Wednesday,10:00:00,0.0,1.2,100.0,Light Rain,Overcast,low
Wednesday,11:00:00,0.27,2.1,100.0,Light Rain,"Rain, Overcast",high
Wednesday,12:00:00,0.0,1.2,100.0,Light Rain,Overcast,medium
Wednesday,13:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Wednesday,14:00:00,0.39,1.5,100.0,Light Rain,"Rain, Overcast",medium
Wednesday,15:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Wednesday,16:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Wednesday,17:00:00,0.0,2.3,90.0,"Rain, Light Rain, Smoke Or Haze",Overcast,high
Wednesday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,19:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Wednesday,20:00:00,0.0,2.5,89.8,"Sky Coverage Increasing, Smoke Or Haze",Overcast,low
Wednesday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Wednesday,22:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Wednesday,23:00:00,0.0,2.5,89.8,"Light Rain, Smoke Or Haze",Overcast,medium
Thursday,00:00:00,0.0,2.5,89.0,Light Rain,Overcast,high
Thursday,01:00:00,0.0,1.9,89.0,Light Rain,Overcast,medium
Thursday,02:00:00,0.1,2.2,91.2,"Light Rain, Sky Coverage Increasing","Rain, Overcast",high
Thursday,03:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,04:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Thursday,05:00:00,0.0,2.3,82.7,"Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Thursday,06:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Thursday,07:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Thursday,08:00:00,0.0,2.5,68.9,"Rain, Smoke Or Haze",Partially cloudy,medium
Thursday,09:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Thursday,10:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Thursday,11:00:00,0.0,2.7,82.2,Smoke Or Haze,Overcast,low
Thursday,12:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,high
Thursday,13:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,medium
Thursday,14:00:00,0.0,2.7,89.3,Smoke Or Haze,Overcast,low
Thursday,15:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,low
Thursday,16:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,low
Thursday,17:00:00,0.13,2.3,68.9,"Rain, Sky Coverage Increasing, Smoke Or Haze","Rain, Partially cloudy",low
Thursday,18:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,20:00:00,0.0,1.4,57.0,"Mist, Smoke Or Haze",Partially cloudy,medium
Thursday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,23:00:00,0.0,1.4,57.0,"Mist, Smoke Or Haze",Partially cloudy,medium
Friday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Friday,01:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Friday,02:00:00,0.0,1.0,50.1,"Mist, Smoke Or Haze",Partially cloudy,low
Friday,03:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Friday,04:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Friday,05:00:00,0.0,1.4,43.2,"Mist, Smoke Or Haze",Partially cloudy,low
Friday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,08:00:00,0.07,1.5,58.3,"Mist, Smoke Or Haze","Rain, Partially cloudy",low
Friday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,11:00:00,0.0,2.7,56.9,Smoke Or Haze,Partially cloudy,low
Friday,12:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,low
Friday,13:00:00,0.0,3.7,50.0,,Partially cloudy,high
Friday,14:00:00,0.0,3.0,56.8,,Partially cloudy,medium
Friday,15:00:00,0.0,4.3,50.0,,Partially cloudy,high
Friday,16:00:00,0.0,4.3,50.0,,Partially cloudy,medium
Friday,17:00:00,0.0,2.7,56.8,Smoke Or Haze,Partially cloudy,high
Friday,18:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,19:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Friday,20:00:00,0.0,2.5,43.1,Smoke Or Haze,Partially cloudy,medium
Friday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,23:00:00,0.0,1.6,43.1,Smoke Or Haze,Partially cloudy,high
Saturday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,01:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,02:00:00,0.0,2.5,36.1,Smoke Or Haze,Partially cloudy,medium
Saturday,03:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,04:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,05:00:00,0.0,2.5,43.0,Smoke Or Haze,Partially cloudy,medium
Saturday,06:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,07:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,08:00:00,0.0,2.7,57.0,Smoke Or Haze,Partially cloudy,low
Saturday,09:00:00,0.0,3.7,50.0,,Partially cloudy,low
Saturday,10:00:00,0.0,3.7,50.0,,Partially cloudy,high
Saturday,11:00:00,0.0,2.9,56.8,,Partially cloudy,low
Saturday,12:00:00,0.0,3.7,50.0,,Partially cloudy,high
Saturday,13:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,14:00:00,0.0,2.5,50.4,Smoke Or Haze,Partially cloudy,low
Saturday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,17:00:00,0.0,2.5,50.2,Smoke Or Haze,Partially cloudy,medium
Saturday,18:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Saturday,19:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Saturday,20:00:00,0.0,2.5,43.0,Smoke Or Haze,Partially cloudy,high
Saturday,21:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Saturday,22:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,low
Saturday,23:00:00,0.0,2.5,70.6,Smoke Or Haze,Partially cloudy,low
Sunday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,01:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Sunday,02:00:00,0.0,2.3,61.7,Smoke Or Haze,Partially cloudy,medium
Sunday,03:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Sunday,04:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Sunday,05:00:00,0.0,2.3,42.9,Smoke Or Haze,Partially cloudy,low
Sunday,06:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,07:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,08:00:00,0.0,2.5,43.4,Smoke Or Haze,Partially cloudy,high
Sunday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,11:00:00,0.0,2.5,70.4,Smoke Or Haze,Partially cloudy,medium
Sunday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,14:00:00,0.0,2.5,77.6,"Thunderstorm, Smoke Or Haze",Overcast,high
Sunday,15:00:00,0.0,2.5,89.0,Thunderstorm Without Precipitation,Overcast,high
Sunday,16:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Sunday,17:00:00,0.03,2.2,89.6,Thunderstorm Without Precipitation,"Rain, Overcast",high
Sunday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Sunday,19:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Sunday,20:00:00,0.0,2.5,89.7,"Thunderstorm Without Precipitation, Smoke Or Haze",Overcast,low
Sunday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Sunday,22:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Sunday,23:00:00,0.0,2.3,89.6,"Thunderstorm, Light Rain",Overcast,low
Monday,00:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,01:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,02:00:00,0.0,2.3,69.0,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Monday,03:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,04:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,05:00:00,0.0,2.3,69.1,Smoke Or Haze,Partially cloudy,high
Monday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,07:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,08:00:00,0.0,2.5,55.3,Smoke Or Haze,Partially cloudy,high
Monday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Monday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,11:00:00,0.0,2.5,50.7,Smoke Or Haze,Partially cloudy,low
Monday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Monday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,14:00:00,0.0,2.5,57.6,"Thunderstorm Without Precipitation, Smoke Or Haze",Partially cloudy,medium
Monday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Monday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,17:00:00,0.0,2.3,63.4,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,high
Monday,18:00:00,0.0,1.9,89.0,Thunderstorm Without Precipitation,Overcast,low
Monday,19:00:00,0.0,1.9,90.0,Thunderstorm,Overcast,medium
Monday,20:00:00,0.0,2.3,68.6,"Lightning Without Thunder, Smoke Or Haze",Partially cloudy,low
Monday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,23:00:00,0.0,2.3,56.9,Smoke Or Haze,Partially cloudy,high
Tuesday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,02:00:00,0.0,2.3,70.6,Smoke Or Haze,Partially cloudy,medium
Tuesday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,05:00:00,0.0,1.4,56.8,"Mist, Smoke Or Haze",Partially cloudy,high
Tuesday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Tuesday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,08:00:00,0.0,2.5,56.8,Smoke Or Haze,Partially cloudy,low
Tuesday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,11:00:00,0.0,2.5,70.4,Smoke Or Haze,Partially cloudy,high
Tuesday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,13:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,medium
Tuesday,14:00:00,0.01,2.3,82.6,Thunderstorm Without Precipitation,"Rain, Overcast",high
Tuesday,15:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Tuesday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Tuesday,17:00:00,0.01,2.3,82.8,"Light Drizzle, Thunderstorm, Smoke Or Haze","Rain, Overcast",high
Tuesday,18:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Tuesday,19:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Tuesday,20:00:00,0.0,1.6,62.2,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Tuesday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,23:00:00,0.0,1.6,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,01:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,02:00:00,0.0,2.5,50.1,Smoke Or Haze,Partially cloudy,medium
Wednesday,03:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,05:00:00,0.0,1.4,50.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,07:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,08:00:00,0.0,2.5,50.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,10:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,11:00:00,0.0,2.5,57.1,Smoke Or Haze,Partially cloudy,high
Wednesday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,13:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,high
Wednesday,14:00:00,0.0,2.1,99.7,"Thunderstorm, Thunderstorm Without Precipitation",Overcast,high
Wednesday,15:00:00,0.0,1.9,100.0,Smoke Or Haze,Overcast,low
Wednesday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,17:00:00,0.09,2.2,94.3,"Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",low
Wednesday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Wednesday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,20:00:00,0.0,2.3,48.0,Smoke Or Haze,Partially cloudy,low
Wednesday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Wednesday,22:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,23:00:00,0.0,2.3,29.3,Smoke Or Haze,Partially cloudy,high
Thursday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Thursday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,02:00:00,0.0,2.3,43.0,Smoke Or Haze,Partially cloudy,low
Thursday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
